toko,nama_barang,review_text,rating,clean_text,has_kualitas_produk,has_harga,has_pengiriman,has_pelayanan,has_performa,has_packaging,sentiment_kualitas_produk,sentiment_harga,sentiment_pengiriman,sentiment_pelayanan,sentiment_performa,sentiment_packaging,text_length,word_count
xiaomi,Official Xiaomi POCO M6 (8GB+256GB) | Kamera utama 108 MP kelas pro | Helio G91-Ultra yang tangguh | 33 W Turbo Charging,"agak lama di pengiriman tapi barangnya memuaskan,",5,agak lambat di pengiriman tapi barangnya memuaskan,0,0,1,1,1,0,0,0,-1,-1,-1,0,50,7
xiaomi,Official Xiaomi POCO M6 (8GB+256GB) | Kamera utama 108 MP kelas pro | Helio G91-Ultra yang tangguh | 33 W Turbo Charging,"alhamdulillah, sesuai pesanan",5,alhamdulillah sesuai pesanan,0,0,0,0,0,0,0,0,0,0,0,0,28,3
xiaomi,"POCO C75 (6/128GB) (8/256GB) | Layar 6,88"" | 50MP AI | 18W Pengisian cepat | NFC | Garansi 15 bulan [Official Store]",produk sesuai tapi penjual tidak komunikatif dan tidak informatif mengenai produk.,4,produk sesuai tapi penjual tidak komunikatif dan tidak informatif mengenai produk,0,0,0,1,0,0,0,0,0,-1,0,0,81,11
xiaomi,Official Xiaomi POCO M6 (8GB+256GB) | Kamera utama 108 MP kelas pro | Helio G91-Ultra yang tangguh | 33 W Turbo Charging,Produk sdh di terima dan berfungsi dg baik. NFC jg berfungsi dg responsif,5,produk sdh di terima dan berfungsi dg baik nfc jg berfungsi dg responsif,0,0,0,1,0,0,0,0,0,1,0,0,72,13
xiaomi,Xiaomi Redmi Buds 6 Play | Bluetooth 5.4 | Baterai Hingga 36 Jam | Xiaomi Earbuds App Support | Nyaman Digunakan [Official Store],"akhirnya sampai jg earbuds nya walaupun proses pick up nya agak lama
terima kasih buat seller,admin dan mas kurir yg sdh memeberikan pelayanan dgn baik
barang nya diterim...",5,akhirnya sampai jg earbuds nya walaupun proses pick up nya agak lambat terima kasih buat seller admin dan mas kurir yg sdh memeberikan pelayanan dgn baik barang nya diterim,0,0,1,1,1,0,0,0,-1,0,-1,0,172,29
xiaomi,"Xiaomi Redmi A5 (4+128) Kamera 32MP | Layar 6.88"" | Baterai 5200mAh | Octa Core anti lemot [Official Store]",barang masih di segel aman,5,barang masih di segel aman,0,0,0,0,0,1,0,0,0,0,0,1,26,5
xiaomi,Xiaomi Redmi 13X (8G/128G) (8G/256G) | 108 MP makin auto glow-up kamera | 5030mAh 33W | NFC [Official Store],good seller 👍🏻🙏🏻😇,4,good seller,0,0,0,0,0,0,0,0,0,0,0,0,11,2
xiaomi,POCO F7 Ultra 12/256G 16/512G | Snapdragon 8 Elite VisionBoost D7 | Wireless Charge [Official Store],josssss...  barang sip,5,josssss barang sip,0,0,0,0,0,0,0,0,0,0,0,0,18,3
xiaomi,Official Xiaomi POCO M6 (8GB+256GB) | Kamera utama 108 MP kelas pro | Helio G91-Ultra yang tangguh | 33 W Turbo Charging,sesuai pesanan,5,sesuai pesanan,0,0,0,0,0,0,0,0,0,0,0,0,14,2
xiaomi,"POCO C75 (6/128GB) (8/256GB) | Layar 6,88"" | 50MP AI | 18W Pengisian cepat | NFC | Garansi 15 bulan [Official Store]",Mantaaap top sesuai dekripsi,5,mantaaap top sesuai dekripsi,0,0,0,0,0,0,0,0,0,0,0,0,28,4
xiaomi,XIAOMI OFFICIAL Xiaomi Smart Camera C300 2K Ultra-clear 3MP AI Detect,produk diterima baik dan berfungsi dengan baik. mantap,5,produk diterima baik dan berfungsi dengan baik bagus,1,0,0,1,1,0,1,0,0,1,1,0,52,8
xiaomi,Xiaomi Redmi Buds 6 Active | Google Fast Pair | Baterai Hingga 30 Jam | Audio Spasial | IPX 4 [Official Store],"packing aman dan rapi, semua fitur berfungsi dengan baik",5,packing aman dan rapi semua fitur berfungsi dengan baik,0,0,0,1,0,1,0,0,0,1,0,1,55,9
xiaomi,"POCO F7 (12/512GB) | Snapdragon 8s Gen 4 | 6.83"" 1.5K 120Hz AMOLED | 50MP camera OIS [Official Store]","barang sampe dengan baik, mantep banget  ah ah ah🥰",5,barang sampe dengan baik mantep banget ah ah ah,0,0,0,1,0,0,0,0,0,1,0,0,47,9
xiaomi,Official Xiaomi POCO M6 (8GB+256GB) | Kamera utama 108 MP kelas pro | Helio G91-Ultra yang tangguh | 33 W Turbo Charging,barang masih di segel dan berfungsi dengan baik,5,barang masih di segel dan berfungsi dengan baik,0,0,0,1,0,0,0,0,0,1,0,0,47,8
xiaomi,Xiaomi Redmi Buds 6 Play | Bluetooth 5.4 | Baterai Hingga 36 Jam | Xiaomi Earbuds App Support | Nyaman Digunakan [Official Store],"pengiriman pakai ninja express lama banget, minta admin Xiaomi tidak jadi solusi, disuruh telpon sendiri. barang nya kurang nyaman, ada bagian yg agak ""tajam"", di...",3,pengiriman pakai ninja express lambat banget minta admin xiaomi tidak jadi solusi disuruh telpon sendiri barang nya kurang nyaman ada bagian yg agak tajam di,0,0,1,1,1,1,0,0,0,-1,-1,1,157,25
xiaomi,Xiaomi Redmi Buds 6 Play | Bluetooth 5.4 | Baterai Hingga 36 Jam | Xiaomi Earbuds App Support | Nyaman Digunakan [Official Store],kualitas suaranya bagus banget dan dapet 2 bulan spotify premium,5,kualitas suaranya bagus banget dan dapet bulan spotify premium,1,0,0,0,1,0,1,0,0,0,1,0,62,9
xiaomi,"POCO F7 (12/512GB) | Snapdragon 8s Gen 4 | 6.83"" 1.5K 120Hz AMOLED | 50MP camera OIS [Official Store]","Barang berfungsi baik
Packing aman
Respon penjual bagus
Pengiriman cepat",5,barang berfungsi baik packing aman responsif penjual bagus pengiriman cepat,1,0,1,1,1,1,1,0,1,1,1,1,75,10
xiaomi,Official Xiaomi POCO M6 (8GB+256GB) | Kamera utama 108 MP kelas pro | Helio G91-Ultra yang tangguh | 33 W Turbo Charging,"barang sesuai pesanan, kondisi baik,barang masih segel, original",5,barang sesuai pesanan kondisi baik barang masih segel original,1,0,0,1,0,0,1,0,0,1,0,0,62,9
xiaomi,Xiaomi Luggage Classic Pro | Bahan dari Polikarbonat Covestro | Resleting anti-pecah | Koper | Tas Perjalanan [Official Store],"sip,trims kaks 👍",5,sip trims kaks,0,0,0,0,0,0,0,0,0,0,0,0,14,3
xiaomi,Official Xiaomi POCO M6 (8GB+256GB) | Kamera utama 108 MP kelas pro | Helio G91-Ultra yang tangguh | 33 W Turbo Charging,Alhmdulilah paketnya diterima dengan baik maksih .. Xiaomi.,5,alhmdulilah paketnya diterima dengan baik maksih xiaomi,0,0,0,1,0,0,0,0,0,1,0,0,55,7
xiaomi,"Xiaomi Redmi Watch 5 Lite | 1.96"" AMOLED Display | Built-in GNSS | Baterai hingga 18 hari | 150+ mode olahraga [Official Store]","barang ny cepat dan yepat waktu
baraang tiba dgn selamat 
dan sangat ok",5,barang ny cepat dan yepat waktu baraang tiba dgn selamat dan sangat bagus,1,0,1,0,1,0,1,0,0,0,1,0,73,13
xiaomi,Xiaomi Redmi Note 14 Pro 5G | 200MP AI OIS Camera | MediaTek Dimensity 7300-Ultra | Gorilla Victus 2 [Official Store],barang bagus sesuai speknya,5,barang bagus sesuai speknya,1,0,0,0,1,0,1,0,0,0,1,0,27,4
xiaomi,Official Xiaomi POCO M6 (8GB+256GB) | Kamera utama 108 MP kelas pro | Helio G91-Ultra yang tangguh | 33 W Turbo Charging,barang audah diterima.. semoga awet,5,barang audah diterima semoga awet,0,0,0,0,0,0,0,0,0,0,0,0,33,5
xiaomi,Official Xiaomi POCO M6 (8GB+256GB) | Kamera utama 108 MP kelas pro | Helio G91-Ultra yang tangguh | 33 W Turbo Charging,"Mantap jiwa... 
Dapet harga promo gak kaleng kaleng.. 
Rada nyesel knapa gak beli 2 biji...",5,bagus jiwa dapet harga promo tidak kaleng kaleng rada nyesel knapa tidak beli biji,1,0,0,1,1,0,1,0,0,-1,1,0,82,14
xiaomi,"Xiaomi Redmi Watch 5 Active | 2.0"" LCD Display | Mendukung 140+ mode olahraga | Tahan air 5ATM | Baterai tahan hingga 18 hari | Jam tangan pintar [Official Store]","Packing nya rapi, barang masih tersegel, kondisi kotanya tidak penyok, setelah dibuka barang dalam kondisi baik, discharge dan dihidupkan normal. harga murah tapi jamnya...",5,packing nya rapi barang masih tersegel kondisi kotanya tidak penyok setelah dibuka barang dalam kondisi baik discharge dan dihidupkan normal harga murah tapi jamnya,0,1,0,1,0,1,0,1,0,0,0,0,164,24
xiaomi,Xiaomi Official Xiaomi Smart Air Purifier 4 Pro Three-in-one Filter,"Langsung berasa manfaatnya,anak2 gak bersin2 kek sebelumnya,thanks Xiaomi🙏",5,langsung berasa manfaatnya anak tidak bersin kek sebelumnya thanks xiaomi,0,0,0,1,0,0,0,0,0,-1,0,0,73,10
xiaomi,"POCO C75 (6/128GB) (8/256GB) | Layar 6,88"" | 50MP AI | 18W Pengisian cepat | NFC | Garansi 15 bulan [Official Store]","Sudah diterima dengan baik, diproses dengan cepat dan dipacking dengan baik
Barang sesuai deskripsi",5,sudah diterima dengan baik diproses dengan cepat dan dipacking dengan baik barang sesuai deskripsi,0,0,1,1,1,0,0,0,1,1,1,0,98,14
xiaomi,"POCO C71 4+4G/128G Performa Cadas | 6.88"" 120Hz | Ekspansi RAM 8G / storage 128G [Official Store]","Sudah diterima dengan baik, diproses dengan cepat dan dipacking dengan baik
Barang sesuai deskripsi",5,sudah diterima dengan baik diproses dengan cepat dan dipacking dengan baik barang sesuai deskripsi,0,0,1,1,1,0,0,0,1,1,1,0,98,14
xiaomi,Xiaomi TV A Pro 43 2026 | 4K QLED HDR10+ | Dolby Audio | Google TV | Apple Airplay [Official Store],barang sudah mendarat walau telat sehari dari max Estimasi..kondisi barang ada penyok dikit di Frame atas,5,barang sudah mendarat walau telat sehari dari max estimasi kondisi barang ada penyok dikit di frame atas,0,0,1,0,0,1,0,0,-1,0,0,-1,104,17
xiaomi,"POCO C71 4+4G/128G Performa Cadas | 6.88"" 120Hz | Ekspansi RAM 8G / storage 128G [Official Store]","blom sampe ngasih ulasan, sdh soldOut Cuan, barang original dan baru
packing aman 
makasih kk, BERKAH SELALU",5,blom sampe ngasih ulasan sdh soldout cuan barang original dan baru packing aman makasih kk berkah selalu,1,0,0,0,0,1,1,0,0,0,0,1,104,17
xiaomi,Official Xiaomi Compact Hair Dryer H101 Ringkas dan bisa dilipat,"Kualitas bagus, terkesan barang mewah, ringan, suhu bisa diatur dan tidak terasa panas pada covernya, terimakasih",5,kualitas bagus terkesan barang mewah ringan suhu bisa diatur dan tidak terasa panas pada covernya terimakasih,1,0,0,1,1,0,1,0,0,-1,0,0,109,16
xiaomi,Official Xiaomi POCO M6 (8GB+256GB) | Kamera utama 108 MP kelas pro | Helio G91-Ultra yang tangguh | 33 W Turbo Charging,"Produk kembaran dari Redmi 13, hanya rebranding, i don't know why...

Saya beberapa x transaksi di sini
Systemnya fast response, langsung proses & kirim dalam sek...",5,produk kembaran dari redmi hanya rebranding i don t know why saya beberapa x transaksi di sini systemnya cepat response langsung proses kirim dalam sek,0,0,1,1,1,0,0,0,1,1,1,0,151,25
xiaomi,"POCO F7 (12/512GB) | Snapdragon 8s Gen 4 | 6.83"" 1.5K 120Hz AMOLED | 50MP camera OIS [Official Store]","Barang ori, pelayanan oke, pengiriman aman dan cepat",5,barang ori pelayanan bagus pengiriman aman dan cepat,1,0,1,0,1,1,1,0,1,0,1,1,52,8
xiaomi,POCO X7 Pro 5G | Dimensity 8400-Ultra | 6000mAh 90W HyperCharge | CrystalRes 1.5K AMOLED [Official Store],"Barang ori, pelayanan oke, pengiriman aman dan cepat",5,barang ori pelayanan bagus pengiriman aman dan cepat,1,0,1,0,1,1,1,0,1,0,1,1,52,8
xiaomi,Official Xiaomi POCO M6 (8GB+256GB) | Kamera utama 108 MP kelas pro | Helio G91-Ultra yang tangguh | 33 W Turbo Charging,"barang masih segel original, semoga awet",5,barang masih segel original semoga awet,1,0,0,0,0,0,1,0,0,0,0,0,39,6
xiaomi,"POCO C75 (6/128GB) (8/256GB) | Layar 6,88"" | 50MP AI | 18W Pengisian cepat | NFC | Garansi 15 bulan [Official Store]",barang ORI harga ramah d kantong,5,barang ori harga ramah d kantong,0,0,0,1,0,0,0,0,0,1,0,0,32,6
xiaomi,"Xiaomi Redmi Watch 5 Active | 2.0"" LCD Display | Mendukung 140+ mode olahraga | Tahan air 5ATM | Baterai tahan hingga 18 hari | Jam tangan pintar [Official Store]","Pengiriman Jne super duper lama pesen hari senin sore nyampe sabtu malem,padahal dr tangsel ke jakarta barat.lewat dr estimasi g ada kompensasinya,",2,pengiriman jne super duper lambat pesen hari senin sore nyampe sabtu malem padahal dr tangsel ke jakarta barat lewat dr estimasi g ada kompensasinya,0,0,1,1,1,0,0,0,-1,-1,-1,0,148,24
xiaomi,POCO X7 Pro 5G | Dimensity 8400-Ultra | 6000mAh 90W HyperCharge | CrystalRes 1.5K AMOLED [Official Store],"Barang masih tersegel, sampai dengan amannnn. Kerennn bangett sesuai kebutuhan",5,barang masih tersegel sampai dengan amannnn kerennn bangett sesuai kebutuhan,0,0,0,0,0,1,0,0,0,0,0,1,76,10
xiaomi,"POCO F7 (12/512GB) | Snapdragon 8s Gen 4 | 6.83"" 1.5K 120Hz AMOLED | 50MP camera OIS [Official Store]",Mantap,5,bagus,1,0,0,0,1,0,1,0,0,0,1,0,5,1
xiaomi,"Xiaomi Redmi Pad 2 (4/128G) | 11"" 2.5 Layar Super-jernih | Helio G100-Ultra [Official Store]",Barang cepat sampai,5,barang cepat sampai,0,0,1,0,1,0,0,0,1,0,1,0,19,3
xiaomi,"Xiaomi Smart Band 10 | 1.72"" AMOLED display | 150+ sports modes | Battery up to 21 days [Official Store]","pengiriman cepat
barang ori
packing bagus dan aman",5,pengiriman cepat barang ori packing bagus dan aman,1,0,1,0,1,1,1,0,1,0,1,1,50,8
xiaomi,POCO X7 Pro 5G | Dimensity 8400-Ultra | 6000mAh 90W HyperCharge | CrystalRes 1.5K AMOLED [Official Store],Barang sesuai kondisi tersegel utuh... berfungsi dengan baik...,5,barang sesuai kondisi tersegel utuh berfungsi dengan baik,0,0,0,1,0,0,0,0,0,1,0,0,57,8
xiaomi,"Xiaomi Redmi Pad 2 (4/128G) | 11"" 2.5 Layar Super-jernih | Helio G100-Ultra [Official Store]",mantap,5,bagus,1,0,0,0,1,0,1,0,0,0,1,0,5,1
xiaomi,Official Xiaomi POCO M6 (8GB+256GB) | Kamera utama 108 MP kelas pro | Helio G91-Ultra yang tangguh | 33 W Turbo Charging,"oke, semoga awet",5,bagus semoga awet,1,0,0,0,1,0,1,0,0,0,1,0,17,3
xiaomi,"Xiaomi Redmi Pad 2 (4/128G) | 11"" 2.5 Layar Super-jernih | Helio G100-Ultra [Official Store]","sesuai deskripsi, segel, lengkap, packing aman, pengiriman tepat waktu.. tks..",5,sesuai deskripsi segel lengkap packing aman pengiriman tepat waktu tks,0,0,1,0,0,1,0,0,1,0,0,1,70,10
xiaomi,"Xiaomi Redmi Watch 5 Active | 2.0"" LCD Display | Mendukung 140+ mode olahraga | Tahan air 5ATM | Baterai tahan hingga 18 hari | Jam tangan pintar [Official Store]","ukuran jam pas di tangan, dengan harga segini udah dapat sleep tracker, blood pressure dan heartbeat tracker, data2 juga lengkap dalam aplikasinya, di tambah lagi watchfa...",5,ukuran jam pas di tangan dengan harga segini sudah dapat sleep tracker blood pressure dan heartbeat tracker data juga lengkap dalam aplikasinya di tambah lagi watchfa,0,0,0,0,1,0,0,0,0,0,-1,0,166,26
xiaomi,"POCO C75 (6/128GB) (8/256GB) | Layar 6,88"" | 50MP AI | 18W Pengisian cepat | NFC | Garansi 15 bulan [Official Store]","barang bagus,kondisi mulus,sangat worth it bagi Kaum nendang nending
ayo buruan pada beli sebelum ketinggalan",5,barang bagus kondisi mulus sangat sebanding it bagi kaum nendang nending ayo buruan pada beli sebelum ketinggalan,1,1,0,0,1,0,1,1,0,0,1,0,113,17
xiaomi,Xiaomi Redmi Note 14 Pro 5G | 200MP AI OIS Camera | MediaTek Dimensity 7300-Ultra | Gorilla Victus 2 [Official Store],good,5,good,0,0,0,0,0,0,0,0,0,0,0,0,4,1
xiaomi,Official Xiaomi POCO M6 (8GB+256GB) | Kamera utama 108 MP kelas pro | Helio G91-Ultra yang tangguh | 33 W Turbo Charging,"barang sesuai deskripsi, packing bagus cuma sayang expedisinya lama. semoga awet..",5,barang sesuai deskripsi packing bagus cuma sayang expedisinya lambat semoga awet,1,0,1,1,1,0,1,0,-1,-1,0,0,80,11
xiaomi,Xiaomi Redmi Note 14 | 108 MP AI Camera | 5500mAh 33W Turbo Charging | MediaTek Helio G99 Ultra | [Official Store],barang ori packing mantap,5,barang ori packing bagus,1,0,0,0,1,0,1,0,0,0,1,0,24,4
xiaomi,"POCO C71 4+4G/128G Performa Cadas | 6.88"" 120Hz | Ekspansi RAM 8G / storage 128G [Official Store]",Berfungsi dengan baik. Dijamin no repack repack di official store mah. makasih 👍,5,berfungsi dengan baik dijamin no repack repack di official store mah makasih,0,0,0,1,0,0,0,0,0,1,0,0,76,12
xiaomi,"POCO C71 4+4G/128G Performa Cadas | 6.88"" 120Hz | Ekspansi RAM 8G / storage 128G [Official Store]",Berfungsi dengan baik. makasih 👍,5,berfungsi dengan baik makasih,0,0,0,1,0,0,0,0,0,1,0,0,29,4
xiaomi,Xiaomi Wireless Mouse Comfort Edition |  Desain Ergonomis | Klik Senyap | Koneksi Nirkabel Stabil | Tahan Lama & Anti Aus [Official Store],Mantaff sesuai deskripsi,5,mantaff sesuai deskripsi,0,0,0,0,0,0,0,0,0,0,0,0,24,3
xiaomi,"POCO F7 (12/512GB) | Snapdragon 8s Gen 4 | 6.83"" 1.5K 120Hz AMOLED | 50MP camera OIS [Official Store]","barang bagus banget warna silver joss, walapun kurir lama tp barang selamat sampe tujuan",5,barang bagus banget warna silver joss walapun kurir lambat tapi barang selamat sampe tujuan,1,0,1,1,1,0,1,0,-1,-1,0,0,91,14
xiaomi,Xiaomi Redmi Note 14 5G | 108MP AI OIS Camera | MediaTek 7025-Ultra | IP64 Dust/Water-Resist [Official Store],oke,5,bagus,1,0,0,0,1,0,1,0,0,0,1,0,5,1
xiaomi,"Official Xiaomi POCO Pad (8GB+256GB) | Snapdragon 7s Gen 2 | Layar 2,5K 12,1"" 120 Hz | Kapasitas baterai besar 10.000 mAh",mantap,5,bagus,1,0,0,0,1,0,1,0,0,0,1,0,5,1
xiaomi,Official Xiaomi POCO F6 (8GB+256GB) | (12GB + 512GB) Snapdragon 8s Gen 3 | LiquidCool Technology 4.0 IceLoop,Hp main game berat kenceng abiz,5,hp main game berat kenceng abiz,0,0,0,0,0,0,0,0,0,0,0,0,31,6
xiaomi,"Xiaomi Redmi Watch 5 | Amoled bezel ultra-tipis 2,07 | Baterai hingga 24 hari* | Motor Linear Haptik | Fitur Heart Rate & Sleep Tracking [Official Store]","bagus, dapet hadiah juga",5,bagus dapet hadiah juga,1,0,0,0,1,0,1,0,0,0,1,0,23,4
xiaomi,"Xiaomi Redmi 14C (6GB/128GB) (8GB/256GB) | Layar 6.88"" | Refresh rate 120 Hz | 50 MP dual kamera AI | Baterai 5.160 mAh | NFC [Official Store]","barang masih segel, diterima dalam keadaan baik
semoga barangnya awet 
terimakasih seller",5,barang masih segel diterima dalam keadaan baik semoga barangnya awet terimakasih seller,0,0,0,1,0,0,0,0,0,1,0,0,87,12
xiaomi,POCO X7 Pro 5G | Dimensity 8400-Ultra | 6000mAh 90W HyperCharge | CrystalRes 1.5K AMOLED [Official Store],"lama, kurang respon, padahal kita beli bukan minta",4,lambat kurang responsif padahal kita beli bukan minta,0,0,1,1,1,0,0,0,-1,1,-1,0,53,8
xiaomi,XIAOMI OFFICIAL Xiaomi Smart Camera C300 2K Ultra-clear 3MP AI Detect,"Semua fitur berfungsi baik, kualitas bagus. Seller fast response",5,semua fitur berfungsi baik kualitas bagus seller cepat response,1,0,1,1,1,0,1,0,1,1,1,0,63,9
xiaomi,POCO M7 Pro 5G (8/256G) | Dimensity 7025-Ultra | 5110mAh battery | 120Hz AMOLED | 50MP OIS [Official Store],lama dipengiriman.,5,lambat dipengiriman,0,0,1,1,1,0,0,0,-1,-1,-1,0,19,2
xiaomi,"Xiaomi Redmi Pad 2 (4/128G) | 11"" 2.5 Layar Super-jernih | Helio G100-Ultra [Official Store]",ok.. mantap.. redmi pad 2 diterima dengan baik.. hatur nuhun..,5,bagus bagus redmi pad diterima dengan baik hatur nuhun,1,0,0,1,1,0,1,0,0,1,1,0,54,9
xiaomi,"POCO F7 (12/512GB) | Snapdragon 8s Gen 4 | 6.83"" 1.5K 120Hz AMOLED | 50MP camera OIS [Official Store]",Sudah Sampai Poco F7nya dengan selamat,5,sudah sampai poco fnya dengan selamat,0,0,1,0,0,0,0,0,-1,0,0,0,37,6
xiaomi,Xiaomi Redmi Note 14 | 108 MP AI Camera | 5500mAh 33W Turbo Charging | MediaTek Helio G99 Ultra | [Official Store],mantappppppp,5,mantappppppp,1,0,0,0,0,0,1,0,0,0,0,0,12,1
xiaomi,Xiaomi TV A Pro 65 2026 | 4K QLED Hz Game Boost Mode HDR10+ | Google TV | Apple Airplay [Official Store],"produk bagus, sayang pengiriman sangat sangat lama.",4,produk bagus sayang pengiriman sangat sangat lambat,1,0,1,1,1,0,1,0,-1,-1,0,0,51,7
xiaomi,"POCO F7 (12/512GB) | Snapdragon 8s Gen 4 | 6.83"" 1.5K 120Hz AMOLED | 50MP camera OIS [Official Store]","Bagus barangnya, walau pengiriman lama banget. Tapi ya karena musim tanggal kembar jadi gitu.... Semoga awet aja si poco..",5,bagus barangnya walau pengiriman lambat banget tapi ya karena musim tanggal kembar jadi gitu semoga awet aja si poco,1,0,1,1,1,0,1,0,-1,-1,0,0,116,19
xiaomi,Xiaomi Earphone Tipe-C | Plug and Play | Ergonomis | Anti-debu dan anti-air level IP54 | Mikrofon HD [Official Store],"telat dan gak bertanggung jawab
tidak ada informasi lanjut yang jelas mengenai produk saat proses pengiriman",1,telat dan tidak bertanggung jawab tidak ada informasi lanjut yang jelas mengenai produk saat proses pengiriman,0,0,1,1,0,0,0,0,-1,-1,0,0,110,16
xiaomi,"POCO F7 (12/512GB) | Snapdragon 8s Gen 4 | 6.83"" 1.5K 120Hz AMOLED | 50MP camera OIS [Official Store]","barang okeee sesuai dan segel.. ori mantap, cuman sayang expedisi by ninja express peletnya minta ampun... overall okeeee",4,barang okeee sesuai dan segel ori bagus cuman sayang expedisi by ninja express peletnya minta ampun overall okeeee,1,0,1,0,1,0,1,0,1,0,1,0,114,18
xiaomi,Xiaomi Wireless Mouse Comfort Edition |  Desain Ergonomis | Klik Senyap | Koneksi Nirkabel Stabil | Tahan Lama & Anti Aus [Official Store],Kualitas & performa sesuai dengan harga. Cukup nyaman dipakai sehari-hari.,5,kualitas performa sesuai dengan harga cukup nyaman dipakai sehari hari,1,0,0,0,0,1,1,0,0,0,0,1,70,10
xiaomi,"POCO F7 (12/512GB) | Snapdragon 8s Gen 4 | 6.83"" 1.5K 120Hz AMOLED | 50MP camera OIS [Official Store]","untuk productnya ok. cuman masalah dipengirimannya.
overall sudah bagus. sudah di running. cuman mungkin masalah heatnya saja yg jadi PR utk Xiaomi Company.overall awesom...",5,untuk productnya bagus cuman masalah dipengirimannya overall sudah bagus sudah di running cuman mungkin masalah heatnya saja yg jadi pr utk xiaomi company overall awesom,1,0,0,0,1,0,1,0,0,0,1,0,169,25
xiaomi,Xiaomi 14T (12/256) | Leica Summilux Optical Lens | MediaTek Dimensity 8300-Ultra | 144Hz AI display [Official Store],pengiriman lama banget,3,pengiriman lambat banget,0,0,1,1,1,0,0,0,-1,-1,-1,0,24,3
xiaomi,"POCO C71 4+4G/128G Performa Cadas | 6.88"" 120Hz | Ekspansi RAM 8G / storage 128G [Official Store]",tq,5,tq,0,0,0,0,0,0,0,0,0,0,0,0,2,1
xiaomi,"Xiaomi Redmi Watch 5 Active | 2.0"" LCD Display | Mendukung 140+ mode olahraga | Tahan air 5ATM | Baterai tahan hingga 18 hari | Jam tangan pintar [Official Store]",Mantap sesuai deskrpsi,5,bagus sesuai deskrpsi,1,0,0,0,1,0,1,0,0,0,1,0,21,3
xiaomi,Official Xiaomi POCO M6 (8GB+256GB) | Kamera utama 108 MP kelas pro | Helio G91-Ultra yang tangguh | 33 W Turbo Charging,barang mantap.. semua ori dan masih segel,5,barang bagus semua ori dan masih segel,1,0,0,0,1,0,1,0,0,0,1,0,38,7
xiaomi,POCO X7 Pro 5G | Dimensity 8400-Ultra | 6000mAh 90W HyperCharge | CrystalRes 1.5K AMOLED [Official Store],"Barang sampai dengan baik, terjadi kendala pada proses pengiriman karena gagal di pickup dua kali. Semoga hp nya awet dan tidak ada masalah kedepannya",4,barang sampai dengan baik terjadi kendala pada proses pengiriman karena gagal di pickup dua kali semoga hp nya awet dan tidak ada masalah kedepannya,0,0,0,1,0,0,0,0,0,0,0,0,148,24
